updated_at,processed,selected_total,answered,abstained,coverage,selective_accuracy,correct,errors,accuracy,accuracy_scorable,supported_accuracy,unsupported_accuracy,json_parse_failures,answers_outside_choices,multifield_incomplete,structured_overrides,tumor_type_accuracy,receptor_status_accuracy,her2_expression_accuracy,histological_grading_accuracy,molecular_subtype_accuracy,case_id,task,task_match,dataset_task,slidebench_category,last_correct,last_error
2026-08-30T21:43:07+08:00,506,1058,506,0,1.0,0.7450592885375494,377,0,0.7450592885375494,0.7450592885375494,0.7450592885375494,,0,0,0,4,0.7450592885375494,,,,,506,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:43:18+08:00,507,1058,507,0,1.0,0.7455621301775148,378,0,0.7455621301775148,0.7455621301775148,0.7455621301775148,,0,0,0,4,0.7455621301775148,,,,,507,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:43:28+08:00,508,1058,508,0,1.0,0.7460629921259843,379,0,0.7460629921259843,0.7460629921259843,0.7460629921259843,,0,0,0,4,0.7460629921259843,,,,,508,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:43:39+08:00,509,1058,509,0,1.0,0.7445972495088409,379,0,0.7445972495088409,0.7445972495088409,0.7445972495088409,,0,0,0,4,0.7445972495088409,,,,,509,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T21:43:50+08:00,510,1058,510,0,1.0,0.7450980392156863,380,0,0.7450980392156863,0.7450980392156863,0.7450980392156863,,0,0,0,4,0.7450980392156863,,,,,510,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:44:01+08:00,511,1058,511,0,1.0,0.7455968688845401,381,0,0.7455968688845401,0.7455968688845401,0.7455968688845401,,0,0,0,4,0.7455968688845401,,,,,511,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:44:11+08:00,512,1058,512,0,1.0,0.74609375,382,0,0.74609375,0.74609375,0.74609375,,0,0,0,4,0.74609375,,,,,512,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:44:22+08:00,513,1058,513,0,1.0,0.7446393762183235,382,0,0.7446393762183235,0.7446393762183235,0.7446393762183235,,0,0,0,4,0.7446393762183235,,,,,513,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T21:45:57+08:00,514,1058,514,0,1.0,0.7431906614785992,382,0,0.7431906614785992,0.7431906614785992,0.7431906614785992,,0,0,0,4,0.7431906614785992,,,,,514,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T21:47:14+08:00,515,1058,515,0,1.0,0.7417475728155339,382,0,0.7417475728155339,0.7417475728155339,0.7417475728155339,,0,0,0,4,0.7417475728155339,,,,,515,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T21:47:25+08:00,516,1058,516,0,1.0,0.7422480620155039,383,0,0.7422480620155039,0.7422480620155039,0.7422480620155039,,0,0,0,4,0.7422480620155039,,,,,516,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:47:35+08:00,517,1058,517,0,1.0,0.7427466150870407,384,0,0.7427466150870407,0.7427466150870407,0.7427466150870407,,0,0,0,4,0.7427466150870407,,,,,517,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:47:46+08:00,518,1058,518,0,1.0,0.7432432432432432,385,0,0.7432432432432432,0.7432432432432432,0.7432432432432432,,0,0,0,4,0.7432432432432432,,,,,518,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:47:56+08:00,519,1058,519,0,1.0,0.74373795761079,386,0,0.74373795761079,0.74373795761079,0.74373795761079,,0,0,0,4,0.74373795761079,,,,,519,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:48:07+08:00,520,1058,520,0,1.0,0.7442307692307693,387,0,0.7442307692307693,0.7442307692307693,0.7442307692307693,,0,0,0,4,0.7442307692307693,,,,,520,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:48:18+08:00,521,1058,521,0,1.0,0.744721689059501,388,0,0.744721689059501,0.744721689059501,0.744721689059501,,0,0,0,4,0.744721689059501,,,,,521,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:48:28+08:00,522,1058,522,0,1.0,0.7452107279693486,389,0,0.7452107279693486,0.7452107279693486,0.7452107279693486,,0,0,0,4,0.7452107279693486,,,,,522,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:48:39+08:00,523,1058,523,0,1.0,0.745697896749522,390,0,0.745697896749522,0.745697896749522,0.745697896749522,,0,0,0,4,0.745697896749522,,,,,523,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:48:50+08:00,524,1058,524,0,1.0,0.7461832061068703,391,0,0.7461832061068703,0.7461832061068703,0.7461832061068703,,0,0,0,4,0.7461832061068703,,,,,524,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:49:02+08:00,525,1058,525,0,1.0,0.7447619047619047,391,0,0.7447619047619047,0.7447619047619047,0.7447619047619047,,0,0,0,4,0.7447619047619047,,,,,525,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T21:49:15+08:00,526,1058,526,0,1.0,0.7452471482889734,392,0,0.7452471482889734,0.7452471482889734,0.7452471482889734,,0,0,0,4,0.7452471482889734,,,,,526,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:49:27+08:00,527,1058,527,0,1.0,0.74573055028463,393,0,0.74573055028463,0.74573055028463,0.74573055028463,,0,0,0,4,0.74573055028463,,,,,527,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:49:37+08:00,528,1058,528,0,1.0,0.7462121212121212,394,0,0.7462121212121212,0.7462121212121212,0.7462121212121212,,0,0,0,4,0.7462121212121212,,,,,528,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:49:49+08:00,529,1058,529,0,1.0,0.7466918714555766,395,0,0.7466918714555766,0.7466918714555766,0.7466918714555766,,0,0,0,4,0.7466918714555766,,,,,529,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:50:00+08:00,530,1058,530,0,1.0,0.7471698113207547,396,0,0.7471698113207547,0.7471698113207547,0.7471698113207547,,0,0,0,4,0.7471698113207547,,,,,530,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:50:12+08:00,531,1058,531,0,1.0,0.7476459510357816,397,0,0.7476459510357816,0.7476459510357816,0.7476459510357816,,0,0,0,4,0.7476459510357816,,,,,531,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:50:22+08:00,532,1058,532,0,1.0,0.7481203007518797,398,0,0.7481203007518797,0.7481203007518797,0.7481203007518797,,0,0,0,4,0.7481203007518797,,,,,532,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:50:33+08:00,533,1058,533,0,1.0,0.7485928705440901,399,0,0.7485928705440901,0.7485928705440901,0.7485928705440901,,0,0,0,4,0.7485928705440901,,,,,533,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:50:44+08:00,534,1058,534,0,1.0,0.7490636704119851,400,0,0.7490636704119851,0.7490636704119851,0.7490636704119851,,0,0,0,4,0.7490636704119851,,,,,534,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:51:46+08:00,535,1058,535,0,1.0,0.7476635514018691,400,0,0.7476635514018691,0.7476635514018691,0.7476635514018691,,0,0,0,4,0.7476635514018691,,,,,535,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T21:51:56+08:00,536,1058,536,0,1.0,0.7481343283582089,401,0,0.7481343283582089,0.7481343283582089,0.7481343283582089,,0,0,0,4,0.7481343283582089,,,,,536,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:52:09+08:00,537,1058,537,0,1.0,0.7486033519553073,402,0,0.7486033519553073,0.7486033519553073,0.7486033519553073,,0,0,0,4,0.7486033519553073,,,,,537,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:52:20+08:00,538,1058,538,0,1.0,0.7490706319702602,403,0,0.7490706319702602,0.7490706319702602,0.7490706319702602,,0,0,0,4,0.7490706319702602,,,,,538,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:52:30+08:00,539,1058,539,0,1.0,0.7495361781076066,404,0,0.7495361781076066,0.7495361781076066,0.7495361781076066,,0,0,0,4,0.7495361781076066,,,,,539,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:52:40+08:00,540,1058,540,0,1.0,0.75,405,0,0.75,0.75,0.75,,0,0,0,4,0.75,,,,,540,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:54:02+08:00,541,1058,541,0,1.0,0.7486136783733827,405,0,0.7486136783733827,0.7486136783733827,0.7486136783733827,,0,0,0,4,0.7486136783733827,,,,,541,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T21:54:13+08:00,542,1058,542,0,1.0,0.7490774907749077,406,0,0.7490774907749077,0.7490774907749077,0.7490774907749077,,0,0,0,4,0.7490774907749077,,,,,542,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:55:17+08:00,543,1058,543,0,1.0,0.7476979742173112,406,0,0.7476979742173112,0.7476979742173112,0.7476979742173112,,0,0,0,4,0.7476979742173112,,,,,543,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T21:55:28+08:00,544,1058,544,0,1.0,0.7481617647058824,407,0,0.7481617647058824,0.7481617647058824,0.7481617647058824,,0,0,0,4,0.7481617647058824,,,,,544,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:55:39+08:00,545,1058,545,0,1.0,0.7486238532110092,408,0,0.7486238532110092,0.7486238532110092,0.7486238532110092,,0,0,0,4,0.7486238532110092,,,,,545,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:55:50+08:00,546,1058,546,0,1.0,0.7490842490842491,409,0,0.7490842490842491,0.7490842490842491,0.7490842490842491,,0,0,0,4,0.7490842490842491,,,,,546,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:56:01+08:00,547,1058,547,0,1.0,0.7495429616087751,410,0,0.7495429616087751,0.7495429616087751,0.7495429616087751,,0,0,0,4,0.7495429616087751,,,,,547,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T21:57:24+08:00,548,1058,548,0,1.0,0.7481751824817519,410,0,0.7481751824817519,0.7481751824817519,0.7481751824817519,,0,0,0,4,0.7481751824817519,,,,,548,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T21:58:53+08:00,549,1058,549,0,1.0,0.7468123861566485,410,0,0.7468123861566485,0.7468123861566485,0.7468123861566485,,0,0,0,4,0.7468123861566485,,,,,549,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:00:24+08:00,550,1058,550,0,1.0,0.7454545454545455,410,0,0.7454545454545455,0.7454545454545455,0.7454545454545455,,0,0,0,4,0.7454545454545455,,,,,550,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:01:34+08:00,551,1058,551,0,1.0,0.7459165154264973,411,0,0.7459165154264973,0.7459165154264973,0.7459165154264973,,0,0,0,4,0.7459165154264973,,,,,551,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:01:45+08:00,552,1058,552,0,1.0,0.7463768115942029,412,0,0.7463768115942029,0.7463768115942029,0.7463768115942029,,0,0,0,4,0.7463768115942029,,,,,552,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:01:55+08:00,553,1058,553,0,1.0,0.7468354430379747,413,0,0.7468354430379747,0.7468354430379747,0.7468354430379747,,0,0,0,4,0.7468354430379747,,,,,553,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:03:36+08:00,554,1058,554,0,1.0,0.7454873646209387,413,0,0.7454873646209387,0.7454873646209387,0.7454873646209387,,0,0,0,4,0.7454873646209387,,,,,554,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:03:49+08:00,555,1058,555,0,1.0,0.745945945945946,414,0,0.745945945945946,0.745945945945946,0.745945945945946,,0,0,0,4,0.745945945945946,,,,,555,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:03:59+08:00,556,1058,556,0,1.0,0.7464028776978417,415,0,0.7464028776978417,0.7464028776978417,0.7464028776978417,,0,0,0,4,0.7464028776978417,,,,,556,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:04:09+08:00,557,1058,557,0,1.0,0.7468581687612208,416,0,0.7468581687612208,0.7468581687612208,0.7468581687612208,,0,0,0,4,0.7468581687612208,,,,,557,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:05:59+08:00,558,1058,558,0,1.0,0.7455197132616488,416,0,0.7455197132616488,0.7455197132616488,0.7455197132616488,,0,0,0,4,0.7455197132616488,,,,,558,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:07:13+08:00,559,1058,559,0,1.0,0.7441860465116279,416,0,0.7441860465116279,0.7441860465116279,0.7441860465116279,,0,0,0,4,0.7441860465116279,,,,,559,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:08:27+08:00,560,1058,560,0,1.0,0.7428571428571429,416,0,0.7428571428571429,0.7428571428571429,0.7428571428571429,,0,0,0,4,0.7428571428571429,,,,,560,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:09:43+08:00,561,1058,561,0,1.0,0.7415329768270945,416,0,0.7415329768270945,0.7415329768270945,0.7415329768270945,,0,0,0,4,0.7415329768270945,,,,,561,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:09:53+08:00,562,1058,562,0,1.0,0.7419928825622776,417,0,0.7419928825622776,0.7419928825622776,0.7419928825622776,,0,0,0,4,0.7419928825622776,,,,,562,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:10:05+08:00,563,1058,563,0,1.0,0.7424511545293073,418,0,0.7424511545293073,0.7424511545293073,0.7424511545293073,,0,0,0,4,0.7424511545293073,,,,,563,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:11:13+08:00,564,1058,564,0,1.0,0.7411347517730497,418,0,0.7411347517730497,0.7411347517730497,0.7411347517730497,,0,0,0,4,0.7411347517730497,,,,,564,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:11:23+08:00,565,1058,565,0,1.0,0.7415929203539823,419,0,0.7415929203539823,0.7415929203539823,0.7415929203539823,,0,0,0,4,0.7415929203539823,,,,,565,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:11:34+08:00,566,1058,566,0,1.0,0.7420494699646644,420,0,0.7420494699646644,0.7420494699646644,0.7420494699646644,,0,0,0,4,0.7420494699646644,,,,,566,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:11:45+08:00,567,1058,567,0,1.0,0.7425044091710759,421,0,0.7425044091710759,0.7425044091710759,0.7425044091710759,,0,0,0,4,0.7425044091710759,,,,,567,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:11:56+08:00,568,1058,568,0,1.0,0.7429577464788732,422,0,0.7429577464788732,0.7429577464788732,0.7429577464788732,,0,0,0,4,0.7429577464788732,,,,,568,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:12:07+08:00,569,1058,569,0,1.0,0.7434094903339191,423,0,0.7434094903339191,0.7434094903339191,0.7434094903339191,,0,0,0,4,0.7434094903339191,,,,,569,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:12:18+08:00,570,1058,570,0,1.0,0.743859649122807,424,0,0.743859649122807,0.743859649122807,0.743859649122807,,0,0,0,4,0.743859649122807,,,,,570,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:12:29+08:00,571,1058,571,0,1.0,0.7443082311733801,425,0,0.7443082311733801,0.7443082311733801,0.7443082311733801,,0,0,0,4,0.7443082311733801,,,,,571,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:13:45+08:00,572,1058,572,0,1.0,0.743006993006993,425,0,0.743006993006993,0.743006993006993,0.743006993006993,,0,0,0,4,0.743006993006993,,,,,572,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:13:55+08:00,573,1058,573,0,1.0,0.743455497382199,426,0,0.743455497382199,0.743455497382199,0.743455497382199,,0,0,0,4,0.743455497382199,,,,,573,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:14:06+08:00,574,1058,574,0,1.0,0.7439024390243902,427,0,0.7439024390243902,0.7439024390243902,0.7439024390243902,,0,0,0,4,0.7439024390243902,,,,,574,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:15:32+08:00,575,1058,575,0,1.0,0.7426086956521739,427,0,0.7426086956521739,0.7426086956521739,0.7426086956521739,,0,0,0,4,0.7426086956521739,,,,,575,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:17:10+08:00,576,1058,576,0,1.0,0.7413194444444444,427,0,0.7413194444444444,0.7413194444444444,0.7413194444444444,,0,0,0,4,0.7413194444444444,,,,,576,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:17:20+08:00,577,1058,577,0,1.0,0.7417677642980935,428,0,0.7417677642980935,0.7417677642980935,0.7417677642980935,,0,0,0,4,0.7417677642980935,,,,,577,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:18:42+08:00,578,1058,578,0,1.0,0.7422145328719724,429,0,0.7422145328719724,0.7422145328719724,0.7422145328719724,,0,0,0,4,0.7422145328719724,,,,,578,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:18:53+08:00,579,1058,579,0,1.0,0.7426597582037997,430,0,0.7426597582037997,0.7426597582037997,0.7426597582037997,,0,0,0,4,0.7426597582037997,,,,,579,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:20:22+08:00,580,1058,580,0,1.0,0.7413793103448276,430,0,0.7413793103448276,0.7413793103448276,0.7413793103448276,,0,0,0,4,0.7413793103448276,,,,,580,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:21:33+08:00,581,1058,581,0,1.0,0.7418244406196214,431,0,0.7418244406196214,0.7418244406196214,0.7418244406196214,,0,0,0,4,0.7418244406196214,,,,,581,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:21:44+08:00,582,1058,582,0,1.0,0.7422680412371134,432,0,0.7422680412371134,0.7422680412371134,0.7422680412371134,,0,0,0,4,0.7422680412371134,,,,,582,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:21:55+08:00,583,1058,583,0,1.0,0.7427101200686106,433,0,0.7427101200686106,0.7427101200686106,0.7427101200686106,,0,0,0,4,0.7427101200686106,,,,,583,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:22:06+08:00,584,1058,584,0,1.0,0.7431506849315068,434,0,0.7431506849315068,0.7431506849315068,0.7431506849315068,,0,0,0,4,0.7431506849315068,,,,,584,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:22:16+08:00,585,1058,585,0,1.0,0.7435897435897436,435,0,0.7435897435897436,0.7435897435897436,0.7435897435897436,,0,0,0,4,0.7435897435897436,,,,,585,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:22:27+08:00,586,1058,586,0,1.0,0.7440273037542662,436,0,0.7440273037542662,0.7440273037542662,0.7440273037542662,,0,0,0,4,0.7440273037542662,,,,,586,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:22:39+08:00,587,1058,587,0,1.0,0.7444633730834753,437,0,0.7444633730834753,0.7444633730834753,0.7444633730834753,,0,0,0,4,0.7444633730834753,,,,,587,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:22:50+08:00,588,1058,588,0,1.0,0.7448979591836735,438,0,0.7448979591836735,0.7448979591836735,0.7448979591836735,,0,0,0,4,0.7448979591836735,,,,,588,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:23:00+08:00,589,1058,589,0,1.0,0.7453310696095077,439,0,0.7453310696095077,0.7453310696095077,0.7453310696095077,,0,0,0,4,0.7453310696095077,,,,,589,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:23:11+08:00,590,1058,590,0,1.0,0.7457627118644068,440,0,0.7457627118644068,0.7457627118644068,0.7457627118644068,,0,0,0,4,0.7457627118644068,,,,,590,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:24:19+08:00,591,1058,591,0,1.0,0.7445008460236887,440,0,0.7445008460236887,0.7445008460236887,0.7445008460236887,,0,0,0,4,0.7445008460236887,,,,,591,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:24:29+08:00,592,1058,592,0,1.0,0.7449324324324325,441,0,0.7449324324324325,0.7449324324324325,0.7449324324324325,,0,0,0,4,0.7449324324324325,,,,,592,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:24:40+08:00,593,1058,593,0,1.0,0.7436762225969646,441,0,0.7436762225969646,0.7436762225969646,0.7436762225969646,,0,0,0,4,0.7436762225969646,,,,,593,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:26:04+08:00,594,1058,594,0,1.0,0.7424242424242424,441,0,0.7424242424242424,0.7424242424242424,0.7424242424242424,,0,0,0,4,0.7424242424242424,,,,,594,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:26:15+08:00,595,1058,595,0,1.0,0.7428571428571429,442,0,0.7428571428571429,0.7428571428571429,0.7428571428571429,,0,0,0,4,0.7428571428571429,,,,,595,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:26:27+08:00,596,1058,596,0,1.0,0.7432885906040269,443,0,0.7432885906040269,0.7432885906040269,0.7432885906040269,,0,0,0,4,0.7432885906040269,,,,,596,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:28:06+08:00,597,1058,597,0,1.0,0.7420435510887772,443,0,0.7420435510887772,0.7420435510887772,0.7420435510887772,,0,0,0,4,0.7420435510887772,,,,,597,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:28:17+08:00,598,1058,598,0,1.0,0.7424749163879598,444,0,0.7424749163879598,0.7424749163879598,0.7424749163879598,,0,0,0,4,0.7424749163879598,,,,,598,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:28:28+08:00,599,1058,599,0,1.0,0.7429048414023373,445,0,0.7429048414023373,0.7429048414023373,0.7429048414023373,,0,0,0,4,0.7429048414023373,,,,,599,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:29:55+08:00,600,1058,600,0,1.0,0.7416666666666667,445,0,0.7416666666666667,0.7416666666666667,0.7416666666666667,,0,0,0,4,0.7416666666666667,,,,,600,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:30:06+08:00,601,1058,601,0,1.0,0.7420965058236273,446,0,0.7420965058236273,0.7420965058236273,0.7420965058236273,,0,0,0,4,0.7420965058236273,,,,,601,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:30:17+08:00,602,1058,602,0,1.0,0.7408637873754153,446,0,0.7408637873754153,0.7408637873754153,0.7408637873754153,,0,0,0,4,0.7408637873754153,,,,,602,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:30:28+08:00,603,1058,603,0,1.0,0.7412935323383084,447,0,0.7412935323383084,0.7412935323383084,0.7412935323383084,,0,0,0,4,0.7412935323383084,,,,,603,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:31:59+08:00,604,1058,604,0,1.0,0.7400662251655629,447,0,0.7400662251655629,0.7400662251655629,0.7400662251655629,,0,0,0,4,0.7400662251655629,,,,,604,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:32:09+08:00,605,1058,605,0,1.0,0.740495867768595,448,0,0.740495867768595,0.740495867768595,0.740495867768595,,0,0,0,4,0.740495867768595,,,,,605,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:32:19+08:00,606,1058,606,0,1.0,0.740924092409241,449,0,0.740924092409241,0.740924092409241,0.740924092409241,,0,0,0,4,0.740924092409241,,,,,606,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:33:57+08:00,607,1058,607,0,1.0,0.7397034596375618,449,0,0.7397034596375618,0.7397034596375618,0.7397034596375618,,0,0,0,4,0.7397034596375618,,,,,607,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:35:32+08:00,608,1058,608,0,1.0,0.7384868421052632,449,0,0.7384868421052632,0.7384868421052632,0.7384868421052632,,0,0,0,4,0.7384868421052632,,,,,608,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:36:48+08:00,609,1058,609,0,1.0,0.7372742200328407,449,0,0.7372742200328407,0.7372742200328407,0.7372742200328407,,0,0,0,4,0.7372742200328407,,,,,609,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:38:04+08:00,610,1058,610,0,1.0,0.7360655737704918,449,0,0.7360655737704918,0.7360655737704918,0.7360655737704918,,0,0,0,4,0.7360655737704918,,,,,610,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:39:52+08:00,611,1058,611,0,1.0,0.734860883797054,449,0,0.734860883797054,0.734860883797054,0.734860883797054,,0,0,0,4,0.734860883797054,,,,,611,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:40:04+08:00,612,1058,612,0,1.0,0.7352941176470589,450,0,0.7352941176470589,0.7352941176470589,0.7352941176470589,,0,0,0,4,0.7352941176470589,,,,,612,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:43:37+08:00,613,1058,613,0,1.0,0.734094616639478,450,0,0.734094616639478,0.734094616639478,0.734094616639478,,0,0,0,4,0.734094616639478,,,,,613,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:43:47+08:00,614,1058,614,0,1.0,0.7345276872964169,451,0,0.7345276872964169,0.7345276872964169,0.7345276872964169,,0,0,0,4,0.7345276872964169,,,,,614,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:43:58+08:00,615,1058,615,0,1.0,0.734959349593496,452,0,0.734959349593496,0.734959349593496,0.734959349593496,,0,0,0,4,0.734959349593496,,,,,615,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:45:17+08:00,616,1058,616,0,1.0,0.7337662337662337,452,0,0.7337662337662337,0.7337662337662337,0.7337662337662337,,0,0,0,4,0.7337662337662337,,,,,616,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T22:45:27+08:00,617,1058,617,0,1.0,0.7341977309562399,453,0,0.7341977309562399,0.7341977309562399,0.7341977309562399,,0,0,0,4,0.7341977309562399,,,,,617,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:45:38+08:00,618,1058,618,0,1.0,0.7346278317152104,454,0,0.7346278317152104,0.7346278317152104,0.7346278317152104,,0,0,0,4,0.7346278317152104,,,,,618,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:45:49+08:00,619,1058,619,0,1.0,0.7350565428109854,455,0,0.7350565428109854,0.7350565428109854,0.7350565428109854,,0,0,0,4,0.7350565428109854,,,,,619,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:45:59+08:00,620,1058,620,0,1.0,0.7354838709677419,456,0,0.7354838709677419,0.7354838709677419,0.7354838709677419,,0,0,0,4,0.7354838709677419,,,,,620,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:46:09+08:00,621,1058,621,0,1.0,0.7359098228663447,457,0,0.7359098228663447,0.7359098228663447,0.7359098228663447,,0,0,0,4,0.7359098228663447,,,,,621,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T22:47:31+08:00,622,1058,622,0,1.0,0.7347266881028939,457,0,0.7347266881028939,0.7347266881028939,0.7347266881028939,,0,0,0,4,0.7347266881028939,,,,,622,histological_type_label,direct,Tumor,tumor_type,False,
